% Model:              Mismatch 1D e 2D - BH.mph
% Version:            COMSOL 6.2.0.339
% Date:               Dec 8 2024, 17:43
% Table:              1D T and R alpha=0.2 - 1D T and R
% Mat index                                       freq (Hz)                                         point_in * exp(2j*pi*freq /c0 * (3 [m] )) (Pa)    point_out * exp(2j*pi*freq /c0 * (3 [m] )) (Pa)
3                                                 2                                                 -1.683134820391594E-8+1.0593272801544917E-4i      0.9999999817668512+1.5888693806592378E-4i
3                                                 2.01                                              -0.05481822324206978-0.2826904788168355i          0.9401305394408154-0.18230607985139088i
3                                                 2.02                                              -0.16952179617518148-0.4835896139800986i          0.8103731514457821-0.2840747931722859i
3                                                 2.03                                              -0.2716436166867864-0.6037663941203834i           0.6834617233595843-0.30749895644671604i
3                                                 2.04                                              -0.33412278087145497-0.6785185128452239i          0.5868987990277148-0.2890056131646445i
3                                                 2.05                                              -0.35888756047134807-0.732615495416278i           0.5193683554146814-0.2544229353873939i
3                                                 2.0599999999999996                                -0.3545310303328659-0.7771461162729869i           0.4730547067133602-0.21580486221057582i
3                                                 2.07                                              -0.32872848664834436-0.8158812063531502i          0.4412189293016264-0.17777171954526377i
3                                                 2.0799999999999996                                -0.28719007142109-0.8495142779649262i             0.4192401858861585-0.14172929699554554i
3                                                 2.09                                              -0.23412030258061495-0.8776266251317848i          0.4041514145712067-0.1078130327741999i
3                                                 2.0999999999999996                                -0.17276461667340343-0.899510406140288i           0.394091001214154-0.07569076654500295i
3                                                 2.11                                              -0.105797687750817-0.9145031983195981i            0.38791827415991487-0.044877523495545885i
3                                                 2.1199999999999997                                -0.03557163203578162-0.9221223289255709i          0.3849787312465952-0.014850792132948598i
3                                                 2.13                                              0.03572435645290284-0.9221174914685293i           0.38497381732084485+0.0149144398422707i
3                                                 2.1399999999999997                                0.10595069776648602-0.9144888112082437i           0.38790332397026783+0.04494138925173449i
3                                                 2.15                                              0.17291835656606253-0.8994868652872783i           0.39406536172200873+0.07575513817246475i
3                                                 2.1599999999999997                                0.2342755585540489-0.8775946680759417i            0.4041138993863376+0.1078783682851138i
3                                                 2.17                                              0.28734820718297616-0.8494751443817881i           0.41918891000817765+0.14179640441910077i
3                                                 2.1799999999999997                                0.32889175993903574-0.8158369811538416i           0.4411510463707122+0.17784211444036913i
3                                                 2.19                                              0.3547029918006811-0.7771004666689482i            0.4729660522485122+0.21588151701009617i
3                                                 2.1999999999999997                                0.35907337553371477-0.7325752653387347i           0.5192531585034462+0.2545118854413651i
3                                                 2.21                                              0.3343286327152394-0.6784970617376404i            0.5867503063145745+0.2891193073030757i
3                                                 2.2199999999999998                                0.27187200222578944-0.6037894906671508i           0.6832769247933881+0.3076621630348262i
3                                                 2.23                                              0.16975449471344098-0.48369936407415864i          0.8101698288481459+0.28432854116016504i
3                                                 2.2399999999999998                                0.05498511730242482-0.28292041377628396i          0.939978458929134+0.18268276088986285i
3                                                 2.25                                              5.457905005658094E-8-1.9076043660157783E-4i       0.9999999408759956+2.86112807625445E-4i
3                                                 2.26                                              0.054769656087691354+0.28262360432347833i         0.9401747705973484-0.1821960362294984i
3                                                 2.27                                              0.16945268065842364+0.48355717958167643i          0.81043347969858-0.2839987994637928i
3                                                 2.28                                              0.2715742527283157+0.6037596158218446i            0.6835177644274479-0.3074486257410045i
3                                                 2.29                                              0.33405875306418364+0.678525484337338i            0.5869449178512279-0.2889694463579924i
3                                                 2.3                                               0.3588283452950885+0.732628696168777i             0.5194050572507725-0.2543938226498381i
3                                                 2.31                                              0.354474914191015+0.7771615023096137i             0.47308371561265194-0.21577916674237416i
3                                                 2.32                                              0.3286739842736825+0.8158965882720556i            0.44124176407676236-0.17774764822094738i
3                                                 2.3299999999999996                                0.28713613854405606+0.8495283791149313i           0.4192579392059286-0.14170595079878778i
3                                                 2.34                                              0.2340662636816914+0.877638627310639i             0.40416481368880863-0.10778994429781977i
3                                                 2.3499999999999996                                0.17271005898528033+0.8995197396619152i           0.39410049818954446-0.075667681158952i
3                                                 2.36                                              0.10574237241237883+0.9145094460574915i           0.38792411320857123-0.04485429325248555i
3                                                 2.3699999999999997                                0.035515424182628874+0.9221251840678955i          0.38498098919040186-0.014827321063407228i
3                                                 2.38                                              -0.03578154631322611+0.9221167423869525i          0.3849724212957215+0.014938227796737563i
3                                                 2.3899999999999997                                -0.10600896950516508+0.914484342770522i           0.3878980492700972+0.044965574619374477i
3                                                 2.4                                               -0.17297788167159386+0.8994786748268234i          0.39405580939601914+0.0757798330920604i
3                                                 2.4099999999999997                                -0.23433665630936085+0.8775829019816631i          0.4040994493502997+0.10790375843946891i
3                                                 2.42                                              -0.2874114474465494+0.8494601729939781i           0.41916864127573117+0.14182282656284798i
3                                                 2.4299999999999997                                -0.3289581054459792+0.8158195534713193i           0.4411236135494118+0.17787021270195602i
3                                                 2.44                                              -0.35477398201401894+0.7770820391311674i          0.47292951753291285+0.2159125731475655i
3                                                 2.4499999999999997                                -0.3591512849144315+0.732558712486387i            0.5192048470775336+0.25454853138523104i
3                                                 2.46                                              -0.334416236320783+0.6784881712199046i            0.5866870527081236+0.289167022750475i
3                                                 2.4699999999999998                                -0.2719705365907332+0.6037996321733934i           0.6831971224893366+0.3077319478442215i
3                                                 2.48                                              -0.16985611403485246+0.48374739495142466i         0.810080983228606+0.2844388253916901i
3                                                 2.4899999999999998                                -0.05505878724988395+0.28302187799071743i         0.9399113012568918+0.18284860918048382i
3                                                 2.5                                               -1.5628251759206893E-7+3.22801401680557E-4i       0.9999998307057226+4.8414358844879135E-4i
3                                                 2.51                                              -0.05469420361238387-0.2825196269516806i          0.9402434832066073-0.18202502661100914i
3                                                 2.52                                              -0.16934544972283502-0.4835067980450977i          0.8105270806361506-0.2838809366889743i
3                                                 2.53                                              -0.2714668265776864-0.6037490614466006i           0.683604565081293-0.30737075572956357i
3                                                 2.54                                              -0.333959789222426-0.6785362015228382i            0.5870162080800179-0.288913639590501i
3                                                 2.55                                              -0.35873701148151255-0.732648991931485i           0.5194616665014513-0.2543490134587334i
3                                                 2.56                                              -0.3543885410214088-0.7771851067328474i           0.47312835452954793-0.21573970301072373i
3                                                 2.57                                              -0.3285902654068274-0.8159201217382102i           0.44127681544049085-0.17771074742077067i
3                                                 2.5799999999999996                                -0.28705345681719113-0.8495498843681903i          0.41928511897299275-0.14167022041285457i
3                                                 2.59                                              -0.23398357616609422-0.8776568619163917i          0.4041852682175334-0.10775466205022277i
3                                                 2.5999999999999996                                -0.17262673090666045-0.8995338489990653i          0.3941149462752561-0.07563245482867066i
3                                                 2.61                                              -0.10565803860155648-0.9145188135452368i          0.3879329520994585-0.04481889596131139i
3                                                 2.6199999999999997                                -0.03542988061596125-0.9221293647543747i          0.38498435870445596-0.014791606535756452i
3                                                 2.63                                              0.035868432797873606-0.9221154384581469i          0.3849702327731942+0.01497437466595189i
3                                                 2.6399999999999997                                0.10609734626072054-0.914477404274458i            0.38788998411287545+0.04500227499884443i
3                                                 2.65                                              0.1730680028137932-0.8994661225860996i            0.3940412869482456+0.07581725522001058i
3                                                 2.6599999999999997                                0.2344289969967836-0.877564981421994i             0.4040775580454854+0.10794218052034665i
3                                                 2.67                                              0.28750685730072545-0.8494374651685482i           0.41913802075410267+0.14186275266152218i
3                                                 2.6799999999999997                                0.3290580202136161-0.815793205076635i             0.4410822718421138+0.17791260599142877i
3                                                 2.69                                              0.35488069620857227-0.7770542517991899i           0.4728745825777507+0.21595934821375481i
3                                                 2.6999999999999997                                0.3592681847317569-0.732533800380099i             0.5191323544777909+0.25460361539483006i
3                                                 2.71                                              0.33454744507475265-0.6784747845396686i           0.5865923182262917+0.28923858354565235i
3                                                 2.7199999999999998                                0.27211786990673803-0.6038147213137433i           0.6830778024378008+0.307836363941288i
3                                                 2.73                                              0.1700078452889445-0.483819019934357i             0.8099483224648092+0.2846035026273376i
3                                                 2.7399999999999998                                0.055168686842547256-0.28317308610098757i         0.9398111052412631+0.18309586696075794i
3                                                 2.75                                              4.0464465211874157E-7-5.194246407013221E-4i       0.9999995616722114+7.79022329487692E-4i
3                                                 2.76                                              0.054582054767004985+0.2823649093222694i          0.940345603491381-0.18177069165621065i
3                                                 2.77                                              0.16918620705210097+0.48343187161879153i          0.8106660813231841-0.2837059150771262i
3                                                 2.78                                              0.2713075129153606+0.6037333184800514i            0.6837332975924306-0.30725535011469374i
3                                                 2.79                                              0.33381326103071735+0.6785519831535222i           0.5871217686333089-0.288831113523598i
3                                                 2.8                                               0.3586020106807769+0.7326789000117745i            0.519545339466601-0.25428288805734817i
3                                                 2.81                                              0.3542610903950466+0.7772198332781666i            0.4731942082359717-0.21568157063331525i
3                                                 2.82                                              0.32846693695150964+0.8159546675471975i           0.441328420369644-0.1776564739929495i
3                                                 2.8299999999999996                                0.2869318519231876+0.8495813704549114i            0.41932504847976637-0.14161774003550182i
3                                                 2.84                                              0.23386215158773052+0.8776834752295991i           0.4042152464368975-0.10770290517335415i
3                                                 2.8499999999999996                                0.1725045501696952+0.8995543550870231i            0.3941360615221259-0.07558084211245736i
3                                                 2.86                                              0.10553456538265854+0.9145323329831059i           0.38794581614478485-0.04476709347385882i
3                                                 2.8699999999999997                                0.03530481767120347+0.9221352734400241i           0.3849892036170033-0.01473940004295518i
3                                                 2.88                                              -0.03599527692365412+0.9221133300131239i          0.3849669556737637+0.015027152743133099i
3                                                 2.8899999999999997                                -0.10622618185111737+0.9144670895490272i          0.38787814722892183+0.04505580018241359i
3                                                 2.9                                               -0.17319919356907515+0.8994476614721125i          0.39402007301773734+0.07587177055728278i
3                                                 2.9099999999999997                                -0.23456322515707095+0.8775387593079053i          0.40404567263554086+0.10799808742398179i
3                                                 2.92                                              -0.2876453443760642+0.8494043516980847i           0.4190935240881839+0.14192077781048604i
3                                                 2.9299999999999997                                -0.3292028306588972+0.815754883897798i            0.44102231758907007+0.17797413676629703i
3                                                 2.94                                              -0.3550351275983024+0.7770139226149299i           0.4727950630207751+0.21602714003929943i
3                                                 2.9499999999999997                                -0.35943709916751043+0.7324976964479784i          0.5190275991741057+0.25468331529445515i
3                                                 2.96                                              -0.33473675432573535+0.6784553616848439i          0.5864556347504448+0.28934192660678126i
3                                                 2.9699999999999998                                -0.2723301559836291+0.6038363380006625i           0.6829058781371342+0.3079868625787142i
3                                                 2.98                                              -0.1702262325027519+0.48392194250864423i          0.8097573714864573+0.2848404629084452i
3                                                 2.9899999999999998                                -0.055326793790564134+0.28339031079050425i        0.9396669324887855+0.1834512236160637i
3                                                 3                                                 -9.64101732113152E-7+8.017759586461918E-4i        0.9999989556627682+0.0012024520282374607i
3                                                 3.01                                              -0.05442131693378262-0.28214282040959593i         0.9404919425045065-0.18140579551933483i
3                                                 3.02                                              -0.16895807055083084-0.4833243347485088i          0.8108652082011604-0.2834551112457414i
3                                                 3.03                                              -0.2710795140308254-0.6037106373100886i           0.6839175323650477-0.3070902433270312i
3                                                 3.04                                              -0.3336038340146603-0.6785744053550853i           0.5872726457243391-0.2887132637980031i
3                                                 3.05                                              -0.35840933155456073-0.7327214537842874i          0.5196647565071328-0.25418862558303845i
3                                                 3.06                                              -0.35407944612771025-0.7772691832417487i          0.47328804390174295-0.21559882932028923i
3                                                 3.07                                              -0.328291412224354-0.8160036727935925i            0.44140182807893946-0.17757932659281145i
3                                                 3.08                                              -0.2867590130737795-0.8496259379432566i           0.4193817450335841-0.14154322801009545i
3                                                 3.09                                              -0.23368979353689967-0.8777210446243067i          0.40425772788834713-0.10762949913846132i
3                                                 3.0999999999999996                                -0.17233133797682001-0.8995831982733993i          0.39416591180859833-0.07550771533861675i
3                                                 3.11                                              -0.10535973719108527-0.9145512322635866i          0.38796393746014746-0.04469377081640477i
3                                                 3.1199999999999997                                -0.035127953906074316-0.9221433773503604i         0.3849959570833428-0.0146655779354804i
3                                                 3.13                                              0.03617444360810207-0.922110097969113i            0.3849622275275172+0.01510171052590173i
3                                                 3.1399999999999997                                0.1064079431412216-0.9144522892715425i            0.38786135150022105+0.045131339935270715i
3                                                 3.15                                              0.1733840549531825-0.8994214119514111i            0.39399009125321083+0.0759486324599784i
3                                                 3.1599999999999997                                0.23475213715808685-0.877501636241815i            0.4040007192615681+0.10807683266244303i
3                                                 3.17                                              0.28784001053491337-0.849357607751204i            0.41903091346142224+0.1420024215569931i
3                                                 3.1799999999999997                                0.3294061302520046-0.8157009072295293i            0.4409381016586677+0.1780606158647417i
3                                                 3.19                                              0.355251657716368-0.7769572138539625i             0.4726835392685986+0.2161222985019637i
3                                                 3.1999999999999997                                0.3596736332077006-0.7324469805842413i            0.5188808944405008+0.25479502570833096i
3                                                 3.21                                              0.33500151962263935-0.678428024868355i            0.5862644638173768+0.2894865383220462i
3                                                 3.2199999999999998                                0.27262672954428036-0.6038663253615586i           0.6826656790325705+0.30819711326314464i
3                                                 3.23                                              0.17053108951236348-0.48406531206534303i          0.8094907833168166+0.285171048733696i
3                                                 3.2399999999999998                                0.05554750372341074-0.28369294810231677i          0.939465621140103+0.1839465327562727i
3                                                 3.25                                              2.1420728472060413E-6-0.0011951297183467652i      0.9999976797004217+0.0017923215744357125i
3                                                 3.26                                              0.054197859527449564+0.2818334258712584i          0.9406953298461179-0.1808977434433344i
3                                                 3.27                                              0.16864090707042514+0.48317448312881517i          0.8111420123071266-0.283106227497755i
3                                                 3.28                                              0.27076278442189017+0.6036788741011351i           0.6841734562684899-0.30686087811733426i
3                                                 3.29                                              0.33331321462332614+0.678605306991356i            0.5874820121871439-0.2885498070188105i
3                                                 3.3                                               0.3581422703190124+0.7327802362000916i            0.5198302619963097-0.2540580854481535i
3                                                 3.31                                              0.35382798396577997+0.7773372987017958i           0.4734179186888916-0.2154843984581193i
3                                                 3.32                                              0.32804870981348144+0.8160712141920979i           0.4415032820006642-0.1774727549737806i
3                                                 3.33                                              0.2865202987883947+0.8496872494523336i            0.4194599813749657-0.14144040158125096i
3                                                 3.34                                              0.23345200761931506+0.877772608684231i            0.4043162477491943-0.10752829378590698i
3                                                 3.3499999999999996                                0.17209263156383145+0.8996226585416722i           0.39420694653342914-0.07540698477204885i
3                                                 3.36                                              0.10511905806814692+0.9145769442208838i           0.38798877150069827-0.0445928578388865i
3                                                 3.3699999999999997                                0.03488472554394617+0.9221542061486292i           0.38500512584865476-0.01456406418505482i
3                                                 3.38                                              -0.03642058526511599+0.9221053396734662i          0.38495561182545435+0.015204149071903011i
3                                                 3.3899999999999997                                -0.10665739290574372+0.9144316650634029i          0.38783818428379396+0.04523503965533468i
3                                                 3.4                                               -0.1736374979422507+0.8993851247889644i           0.39394887799419215+0.076054056811556i
3                                                 3.4099999999999997                                -0.23501086412965733+0.8774505126497477i          0.4039390568807396+0.10818474536912856i
3                                                 3.42                                              -0.28810633660085294+0.849293395634295i           0.41894517563462463+0.14211420332762134i
3                                                 3.4299999999999997                                -0.3296839684384649+0.8156268971199435i           0.4408229486690365+0.17817889952682317i
3                                                 3.44                                              -0.35554725340972865+0.7768795635243938i          0.4725312523852898+0.21625230653282715i
3                                                 3.4499999999999997                                -0.35999618368282155+0.7323775787275695i          0.5186808143424728+0.2549474480820281i
3                                                 3.46                                              -0.33536219006769097+0.6783905063317586i          0.586004023915478+0.28968356437610543i
3                                                 3.4699999999999998                                -0.2730303699499024+0.6039067760705354i           0.682338730634119+0.30848315633484225i
3                                                 3.48                                              -0.17094578860624104+0.4842597944560638i          0.8091280771533409+0.2856202946465094i
3                                                 3.4899999999999998                                -0.05584788689949002+0.284103730880754i           0.9391915385855644+0.18461919598827925i
3                                                 3.5                                               -4.484334155343026E-6+0.0017292328633297296i      0.9999951426547886+0.0025932198833146358i
3                                                 3.51                                              -0.053895185215480396-0.28141316419741486i        0.9409707172934234-0.18020808954374753i
3                                                 3.52                                              -0.16821107975511573-0.48297078337539945i         0.8115170797893188-0.28263293637594217i
3                                                 3.53                                              -0.2703337598564133-0.6036354179883853i           0.6845200848343066-0.3065500723480099i
3                                                 3.54                                              -0.3329198991784828-0.6786467832932521i           0.5877653436985757-0.28832862010147087i
3                                                 3.55                                              -0.35778120272194897-0.7328594041011648i          0.5200540020538544-0.253881684807332i
3                                                 3.56                                              -0.3534883609205608-0.7774289980688298i           0.4735932853895909-0.2153299544592307i
3                                                 3.57                                              -0.32772125446640765-0.8161620346861345i          0.44164009991591663-0.17732906812932767i
3                                                 3.58                                              -0.2861985451203469-0.8497695618067204i           0.4195653453418956-0.14130189126579332i
3                                                 3.59                                              -0.23313181430366198-0.877841691747933i           0.4043949395686288-0.1073920815684831i
3                                                 3.5999999999999996                                -0.1717715000335548-0.8996753705596485i           0.39426202482244355-0.07527151946944396i
3                                                 3.61                                              -0.10479556958247138-0.9146111110369566i          0.3880220122954798-0.044457251992879504i
3                                                 3.6199999999999997                                -0.034558106020632584-0.9221683450479251i         0.3850172934368436-0.014427754695068767i
3                                                 3.63                                              0.036750820871769674-0.9220985504341654i          0.38494658957434297+0.015341596384539719i
3                                                 3.6399999999999997                                0.10699176771178692-0.9144036194601939i           0.3878069872797276+0.045374073608628884i
3                                                 3.65                                              0.17397692050802904-0.8993361397687683i           0.39389354992282877+0.07619529424861278i
3                                                 3.6599999999999997                                0.23535704883540964-0.8773817368794747i           0.4038564316167489+0.10832920172405881i
3                                                 3.67                                              0.2884623603433957-0.8492072032967307i            0.4188304611905214+0.14226371345053243i
3                                                 3.6799999999999997                                0.33005503196135505-0.8155277109281124i           0.4406690783164235+0.17833696084147763i
3                                                 3.69                                              0.3559416551748677-0.7767756107268132i            0.4723280032373968+0.21642585375300746i
3                                                 3.6999999999999997                                0.3604261404611405-0.7322846879999723i            0.5184140643057621+0.25515067036644834i
3                                                 3.71                                              0.33584253103862394-0.6783400830921523i           0.5856571233217898+0.28994590406536475i
3                                                 3.7199999999999998                                0.27356755610708183-0.6039599973895013i           0.6819035385824639+0.3088635312608623i
3                                                 3.73                                              0.1714975507089444-0.48451761026785395i           0.8086453703033394+0.28621713103748125i
3                                                 3.7399999999999998                                0.056247971205595666-0.28464890808098053i         0.9388263035926149+0.18551250856627005i
3                                                 3.75                                              8.918120376619598E-6-0.0024386399951923823i       0.9999903402754037+0.0036569366384943064i
3                                                 3.76                                              0.0534943386771747+0.2808545014563437i            0.9413352413253082-0.1792920280573524i
3                                                 3.77                                              0.16764121136053967+0.4826996547746363i           0.8120142233055022-0.2820045025600846i
3                                                 3.78                                              0.2697650909323532+0.6035770961867394i            0.6849794672681617-0.3061377693271896i
3                                                 3.79                                              0.33239892379009284+0.6787011632949771i           0.5881405918359518-0.28803556937522423i
3                                                 3.8                                               0.357303356489339+0.7329637000673015i             0.5203500601329376-0.2536482698001781i
3                                                 3.81                                              0.3530393054685729+0.7775498013584157i            0.47382509607153406-0.21512582434190855i
3                                                 3.82                                              0.3272886794420803+0.8162815711133858i            0.44182075207960936-0.1771393402385243i
3                                                 3.83                                              0.2857738759686347+0.8498777501231475i            0.41970429752311383-0.1411191541239559i
3                                                 3.84                                              0.23270956445140495+0.8779323210125433i           0.404498576044996-0.10721251552673276i
3                                                 3.8499999999999996                                0.17134836345247517+0.8997443317674536i           0.3943344418861475-0.07509306855300682i
3                                                 3.86                                              0.10436967257865998+0.9146555820790472i           0.38806560600526996-0.04427874213568861i
3                                                 3.8699999999999997                                0.034128429923366455+0.9221864216766751i          0.38503312189588224-0.014248443213224465i
3                                                 3.88                                              -0.0371849100603136+0.9220890990640772i           0.3849345497121106+0.015522279615911183i
3                                                 3.8899999999999997                                -0.10743095020694554+0.9143662600790564i          0.38776583564927564+0.045556715360004635i
3                                                 3.9                                               -0.17442237838470245+0.8992713386904067i          0.39382077146498146+0.07638069887856354i
3                                                 3.9099999999999997                                -0.23581101550550515+0.8772910474893082i          0.4037479315047503+0.10851869201871274i
3                                                 3.92                                              -0.2889288465100341+0.8490937766738282i           0.4186800250138643+0.14245967870973614i
3                                                 3.9299999999999997                                -0.3305408170979348+0.815397364908394i            0.44046752904682007+0.17854395416222957i
3                                                 3.94                                              -0.35645755503083193+0.7766391123962888i          0.47206205539310503+0.2166529006998659i
3                                                 3.9499999999999997                                -0.3609880756380428+0.7321626900269821i           0.518065357062832+0.2554162333598967i
3                                                 3.96                                              -0.3364698339755934+0.6782734937623639i           0.5852039993938551+0.29028828445807575i
3                                                 3.9699999999999998                                -0.2742687110047455+0.6040284474553412i           0.6813353768026175+0.3093593732604458i
3                                                 3.98                                              -0.17221773910310068+0.4848525299860984i          0.8080151005507606+0.2869945412555768i
3                                                 3.9899999999999998                                -0.05677106175005719+0.2853583790204934i          0.9383484661143406+0.1866759557630931i
3                                                 4                                                 -1.6960137649392302E-5+0.0033630377682081205i     0.9999816299460194+0.005042947517776165i
3                                                 4.01                                              -0.052973865608354626-0.28012555559009084i        0.9418082304450818-0.17809785955677318i
3                                                 4.02                                              -0.16689996785175773-0.482345212244396i           0.8126606486463172-0.2811853719359163i
3                                                 4.03                                              -0.2690253810961091-0.6035000488423748i           0.6855768830149566-0.30560076435288397i
3                                                 4.04                                              -0.331721614008447-0.6787709654169103i            0.5886283539653269-0.2876543247792748i
3                                                 4.05                                              -0.3566825829575633-0.7330984476655967i           0.5207345905890388-0.2533449775811943i
3                                                 4.06                                              -0.35245640755749635-0.7777059419133486i          0.47412590372897984-0.21486087354926794i
3                                                 4.07                                              -0.32672762953533674-0.8164359701392582i          0.44205493717331096-0.17689331304916078i
3                                                 4.08                                              -0.2852235149242365-0.8500173213273797i           0.41988422660952757-0.14088238498338948i
3                                                 4.09                                              -0.23216275719820428-0.8780490338686299i          0.40463260746378427-0.10698002635733594i
3                                                 4.1                                               -0.17080081508601516-0.8998329012861611i          0.3944279530956592-0.07486218251371071i
3                                                 4.109999999999999                                 -0.10381895282338027-0.9147124030158784i          0.3881217623439384-0.04404793318614156i
3                                                 4.12                                              -0.033573221588806934-0.9222090845868165i         0.3850533516414032-0.014016748872366952i
3                                                 4.13                                              0.03774542177431961-0.9220761953429841i           0.38491877795104223+0.015755594865147604i
3                                                 4.14                                              0.10799763515388644-0.9143173558797493i           0.3877125160031627+0.04579240497512099i
3                                                 4.1499999999999995                                0.17499674869144152-0.899187090496919i            0.3937267216452802+0.07661979283826913i
3                                                 4.16                                              0.2363959315050458-0.8771735074983369i            0.4036079414611983+0.10876288243688913i
3                                                 4.17                                              0.28952944748412907-0.8489470434801142i           0.4184861680201205+0.14271202115721318i
3                                                 4.18                                              0.3311657910666265-0.8152289481398364i            0.44020808432108155+0.1788102707474998i
3                                                 4.1899999999999995                                0.35712076178132746-0.7764628482176646i           0.4717200423468972+0.21694473117984453i
3                                                 4.2                                               0.36170991817052095-0.7320050482532268i           0.5176172948940341+0.2557571800937686i
3                                                 4.21                                              0.3372751104383954-0.6781868314598957i            0.5846221654163458+0.2907273087877475i
3                                                 4.22                                              0.2751684339199365-0.6041146336743344i            0.6806060799729723+0.30999446929885743i
3                                                 4.2299999999999995                                0.1731421589662081-0.4852798127338621i            0.807205734921059+0.28798965869205095i
3                                                 4.24                                              0.057444109446408126-0.2862657688205873i          0.9377331306205815+0.18816544599437285i
3                                                 4.25                                              3.1010758442562216E-5-0.004547555967656528i       0.9999664121386858+0.006818880860996211i
3                                                 4.26                                              0.052309838051197786+0.2791896792621251i          0.9424111394949565-0.17656642172840675i
3                                                 4.27                                              0.165951867827067+0.4818889569476238i             0.8134870893521623-0.2801347150644834i
3                                                 4.28                                              0.2680789291380179+0.6033995633938873i            0.6863410282335309-0.3049123982124195i
3                                                 4.29                                              0.3308553326416558+0.6788588241241935i            0.5892520399793866-0.28716615323405403i
3                                                 4.3                                               0.35588912621493246+0.73326952496848i             0.5212259504462133-0.25295708533829814i
3                                                 4.31                                              0.35171190702351396+0.777904360527796i            0.47450996198318285-0.21452238547424382i
3                                                 4.32                                              0.32601156370942863+0.8166320890268353i           0.4423536559229932-0.17657929294878694i
3                                                 4.33                                              0.28452159790173964+0.8501944140268736i           0.4201135021115607-0.1405804243983643i
3                                                 4.34                                              0.2314658597261367+0.8781968726057227i            0.4048031973469304-0.10668373775043283i
3                                                 4.35                                              0.17010344655430293+0.8999447869250622i           0.3945467952545787-0.07456813402487973i
3                                                 4.36                                              0.10311801058168174+0.914783793576111i            0.38819296330595576-0.04375417138303639i
